"system","Cause","Effect","rho_Lmax","p_Z","Kendall_tau","Kendall_p","Convergence","Std_L_strength","SD","SDstd","Cause_type","Effect_type"
"UASB","Bu","PC1",0.784449156690146,7.9642484118736e-07,1,0.00266671180725098,TRUE,0.792139550028787,0.041827927240989,0.0422580630828284,"Community","Metabolites"
"UASB","H2","PC1",0.679241177101353,0.000109973264828311,1,0.00266671180725098,TRUE,0.685900157838552,0.0461397954671673,0.0465844263543523,"Community","Metabolites"
"UASB","CH4","PC1",0.370926912700776,0.0105094057112776,1,0.00266671180725098,TRUE,0.374563316455218,0.0715747276927827,0.0721601952686025,"Community","Metabolites"
"UASB","pH","PC1",0.737229587690163,5.54290124921142e-06,1,0.00266671180725098,TRUE,0.744457061213296,0.049281499020463,0.0496802925871781,"Community","Metabolites"
"UASB","PC1","PC1",0.992632417664788,0,1.00000011920929,0.000836610794067383,TRUE,1.00236374781847,0.00145309031941589,0.00202589713996559,"Community","Community"
"UASB","PC2","PC1",0.914589672677639,9.65894031423886e-15,1,0.00266671180725098,TRUE,0.923555906201335,0.0219805292856731,0.0221848788652146,"Community","Community"
"UASB","Div_a","PC1",0.781459702749214,1.72734948566955e-09,1,0.00266671180725098,TRUE,0.789120788800726,0.0406085265666812,0.0409961497577094,"Community","Community"
"UASB","Biomass","PC1",0.738865718750898,0.00121128568093687,1,0.00266671180725098,TRUE,0.746109232180892,0.0423751994847619,0.0427677758435956,"Community","Community"
"UASB","Instability","PC1",0.823546685987416,0.000170833684224769,1,0.00266671180725098,TRUE,0.831620374248744,0.0140848636048221,0.0144145728219754,"Community","Interaction"
"UASB","P_P_IS","PC1",0.881921142176424,2.56047575475371e-07,1,0.00266671180725098,TRUE,0.89056710784438,0.0110584072921933,0.0113011760295049,"Community","Interaction"
"UASB","P_N_IS","PC1",0.565056979295112,0.000311409525039053,1,0.00266671180725098,TRUE,0.570596548548853,0.0396055801395764,0.0399247433568397,"Community","Interaction"
"UASB","Complexity","PC1",0.759638186202927,2.15974445346712e-05,1,0.00266671180725098,TRUE,0.767085343736503,0.0188442455313301,0.019022799323127,"Community","Interaction"
"UASB","Ave_P_IS","PC1",0.679469695249709,0.000276724508167292,1,0.00266671180725098,TRUE,0.686130916277985,0.0319190949475705,0.0321898092359099,"Community","Interaction"
"UASB","Ave_N_IS","PC1",0.807297687925955,0.000147084146185916,1,0.00266671180725098,TRUE,0.815212078181306,0.0176586774897995,0.0177879603934548,"Community","Interaction"
"UASB","Centrality","PC1",0.748848265946988,2.50900700567991e-05,1,0.00266671180725098,TRUE,0.756189643864189,0.0206876953865266,0.0208694610910491,"Community","Interaction"
"UASB","COD","PC2",0.737899824022329,6.96120408227863e-06,1,0.00266671180725098,TRUE,0.745133868246673,0.0313390371369756,0.0316028247421208,"Community","Metabolites"
"UASB","dG","PC2",0.770321510629999,3.57880589796356e-06,1,0.00266671180725098,TRUE,0.777873402761487,0.0401901614377852,0.0405345801427028,"Community","Metabolites"
"UASB","Ac","PC2",0.857957211730184,2.690757616719e-09,1,0.00266671180725098,TRUE,0.866368245599822,0.0214412856203051,0.0216558556844988,"Community","Metabolites"
"UASB","Pr","PC2",0.849728875142993,2.86390685610982e-08,1,0.00266671180725098,TRUE,0.858059242032064,0.033113157786305,0.0334083271764898,"Community","Metabolites"
"UASB","Bu","PC2",0.830669424191925,2.34947283850317e-10,1,0.00266671180725098,TRUE,0.838812940635199,0.0613414431358637,0.0618652940602028,"Community","Metabolites"
"UASB","H2","PC2",0.732664690526668,2.22039481800884e-07,1,0.00266671180725098,TRUE,0.739847411812593,0.0763677429777832,0.0769946027904251,"Community","Metabolites"
"UASB","CH4","PC2",0.44164285537532,0.00377503108525667,1,0.00266671180725098,TRUE,0.445972527023344,0.0636662834604208,0.0642000290863807,"Community","Metabolites"
"UASB","pH","PC2",0.800038616944712,0.000179067430829516,1,0.00266671180725098,TRUE,0.80788184247174,0.021917026239189,0.0221770690463856,"Community","Metabolites"
"UASB","PC1","PC2",0.973608247297755,0,1,0.00266671180725098,TRUE,0.983153072880915,0.0117357835950617,0.0119153024057526,"Community","Community"
"UASB","PC2","PC2",0.99222643653682,0,1.00000011920929,0.000836610794067383,TRUE,1.00195378663069,0.00211050153810848,0.00213395476306255,"Community","Community"
"UASB","Div_a","PC2",0.767452158634309,2.41254063915175e-06,1,0.00266671180725098,TRUE,0.774975920905136,0.0318409488367081,0.0321105830416879,"Community","Community"
"UASB","Biomass","PC2",0.794195901667813,1.90831814099734e-05,1,0.00266671180725098,TRUE,0.801981847792776,0.0273825287944193,0.0276909140163683,"Community","Community"
"UASB","Instability","PC2",0.832339222218843,5.44357259835149e-05,1,0.00266671180725098,TRUE,0.840499108625057,0.0179166102041657,0.0180711953157009,"Community","Interaction"
"UASB","P_P_IS","PC2",0.864656271899934,8.57677817656111e-10,1,0.00266671180725098,TRUE,0.873132980399042,0.0166005580910925,0.0167804971861384,"Community","Interaction"
"UASB","P_N_IS","PC2",0.574831195881834,0.000505915006886903,1,0.00266671180725098,TRUE,0.580466587241428,0.0382932145697912,0.0386297999731447,"Community","Interaction"
"UASB","Complexity","PC2",0.734707974915785,2.15653781920899e-06,1,0.00266671180725098,TRUE,0.741910727660118,0.0245152489842709,0.0247504232407732,"Community","Interaction"
"UASB","Ave_P_IS","PC2",0.674509367962218,0.000200206582559037,1,0.00266671180725098,TRUE,0.681121960130861,0.0329602377582508,0.0332088990461963,"Community","Interaction"
"UASB","Ave_N_IS","PC2",0.787394455505258,3.99382082139077e-06,1,0.00266671180725098,TRUE,0.795113723253662,0.0288005830928776,0.0290833807028817,"Community","Interaction"
"UASB","Centrality","PC2",0.726168856888015,2.16029801636264e-06,1,0.00266671180725098,TRUE,0.733287895887691,0.0246074969732546,0.024837569261765,"Community","Interaction"
"UASB","COD","Div_a",0.661353905742546,0.000801206612080607,0.904761910438538,0.00686383247375488,TRUE,0.667837527565364,0.057596746454582,0.0581717475340619,"Community","Metabolites"
"UASB","dG","Div_a",0.761716443198209,1.65392775115514e-05,1,0.00266671180725098,TRUE,0.76918397504619,0.0446754704697842,0.045027110614037,"Community","Metabolites"
"UASB","Ac","Div_a",0.648122240224136,0.00271482389328903,1,0.00266671180725098,TRUE,0.654476144637617,0.0437919345210454,0.0441445242838976,"Community","Metabolites"
"UASB","Pr","Div_a",0.720461316488586,0.000139630065425944,0.809523820877075,0.0162609815597534,TRUE,0.727524401281042,0.0691259590699201,0.0697769454311988,"Community","Metabolites"
"UASB","Bu","Div_a",0.660893818481956,7.99385034411237e-06,1,0.00266671180725098,TRUE,0.667372929812317,0.112678730436431,0.113619878245198,"Community","Metabolites"
"UASB","H2","Div_a",0.613542099467682,2.15622288122219e-05,1,0.00266671180725098,TRUE,0.619556995442114,0.109441089296956,0.110358338714331,"Community","Metabolites"
"UASB","CH4","Div_a",0.410545261650287,0.0105857908568684,1.00000011920929,0.000836610794067383,TRUE,0.414570066213438,0.0647158315580652,0.0652306651744057,"Community","Metabolites"
"UASB","pH","Div_a",0.692810926706388,0.00946591512593475,0.523809552192688,0.133128523826599,FALSE,0.699602939280104,0.0634462589190873,0.0640515177975398,"Community","Metabolites"
"UASB","PC1","Div_a",0.957616651734777,1.4210854715202e-14,1,0.00266671180725098,TRUE,0.967004702772458,0.00922568674611576,0.0095199565758334,"Community","Community"
"UASB","PC2","Div_a",0.734253690700709,2.39544238889167e-08,1,0.00266671180725098,TRUE,0.741451989843082,0.0927422956272078,0.0935853878183317,"Community","Community"
"UASB","Div_a","Div_a",0.974621286274898,0,1.00000011920929,0.000836610794067383,TRUE,0.984176043245116,0.0059470758966953,0.00619940643802972,"Community","Community"
"UASB","Biomass","Div_a",0.726985698383407,0.00108667590857836,1,0.00266671180725098,TRUE,0.734112745336615,0.066737162498244,0.0673430661262296,"Community","Community"
"UASB","Instability","Div_a",0.800236117498489,0.00102772451532074,1,0.00266671180725098,TRUE,0.808081279233785,0.0148927315239603,0.0150062772332262,"Community","Interaction"
"UASB","P_P_IS","Div_a",0.851970692308442,7.77424741652544e-05,1,0.00266671180725098,TRUE,0.860323036983643,0.0115366813424095,0.0117069328371496,"Community","Interaction"
"UASB","P_N_IS","Div_a",0.473119380589976,0.0342087598821719,0.714285731315613,0.0354981422424316,TRUE,0.477757634199966,0.0394077844244098,0.0397220726449069,"Community","Interaction"
"UASB","Complexity","Div_a",0.727540779761381,0.00256089108068591,0.904761910438538,0.00686383247375488,TRUE,0.73467326848745,0.0181848752597332,0.0183521235366818,"Community","Interaction"
"UASB","Ave_P_IS","Div_a",0.589510375246964,0.00130768284098992,1,0.00266671180725098,TRUE,0.59528967480283,0.0688445294900953,0.0694210479737919,"Community","Interaction"
"UASB","Ave_N_IS","Div_a",0.775351313284383,6.47393679275021e-05,1,0.00266671180725098,TRUE,0.782952515381339,0.0208501176620464,0.0211303745777757,"Community","Interaction"
"UASB","Centrality","Div_a",0.711800092651516,0.0035399754522385,0.904761910438538,0.00686383247375488,TRUE,0.718778266627849,0.0178370213759154,0.017986254382275,"Community","Interaction"
"UASB","COD","Biomass",0.71475218802241,0.000732290322382312,1,0.00266671180725098,TRUE,0.721759303038939,0.0244614634607993,0.0246401157548708,"Community","Metabolites"
"UASB","dG","Biomass",0.717306330877218,0.00215823618401723,0.928571462631226,0.00198173522949219,TRUE,0.7243384855831,0.0220648461541851,0.0222178450406755,"Community","Metabolites"
"UASB","Ac","Biomass",0.76972583657392,1.74153884646699e-08,1,0.00266671180725098,TRUE,0.777271888979846,0.0260486806546597,0.0262157425033635,"Community","Metabolites"
"UASB","Pr","Biomass",0.783276610511584,0.00157242600833574,1,0.00266671180725098,TRUE,0.79095550872496,0.0171312262109939,0.0173503471856676,"Community","Metabolites"
"UASB","Bu","Biomass",0.817461138544415,5.70905211993988e-10,1,0.00266671180725098,TRUE,0.825475166784289,0.0675536618667306,0.0681179593297065,"Community","Metabolites"
"UASB","H2","Biomass",0.719660708582459,2.89296902089564e-06,1,0.00266671180725098,TRUE,0.726715944568328,0.0768822485741921,0.0774839509553311,"Community","Metabolites"
"UASB","CH4","Biomass",0.47632058205844,0.0177048102690646,0.857142925262451,0.00443398952484131,TRUE,0.48099021883487,0.0545100862760809,0.0549795984486319,"Community","Metabolites"
"UASB","pH","Biomass",0.744587709662297,0.000146199981643891,1,0.00266671180725098,TRUE,0.751887318965955,0.0522246056709606,0.0526141102076574,"Community","Metabolites"
"UASB","PC1","Biomass",0.860022298430186,0.000232101944467766,0.714285731315613,0.0354981422424316,TRUE,0.868453577498465,0.0153468343808171,0.0155704889733115,"Community","Community"
"UASB","PC2","Biomass",0.840524114117533,3.24879524449262e-06,1,0.00266671180725098,TRUE,0.848764241591761,0.0362528824322609,0.0366232779154558,"Community","Community"
"UASB","Div_a","Biomass",0.671805217092149,1.12159723609784e-05,1,0.00266671180725098,TRUE,0.678391298959059,0.0500230516780775,0.0504517384750136,"Community","Community"
"UASB","Biomass","Biomass",0.98203313673827,0,1.00000011920929,0.000836610794067383,TRUE,0.991660556219428,0.00750500477440505,0.0076899066711248,"Community","Community"
"UASB","Instability","Biomass",0.747060916036321,0.00860341973032175,1.00000011920929,0.000836610794067383,TRUE,0.754384771563792,0.0226464665625221,0.0228363577992646,"Community","Interaction"
"UASB","P_P_IS","Biomass",0.638030583937841,0.00665588860599542,0.904761910438538,0.00686383247375488,TRUE,0.644285554206747,0.0331682722964211,0.0334019839888729,"Community","Interaction"
"UASB","P_N_IS","Biomass",0.405752939976513,0.00196515952816467,1,0.00266671180725098,TRUE,0.409730762732924,0.0771611533146898,0.0777820007678066,"Community","Interaction"
"UASB","Complexity","Biomass",0.486483782952622,0.00640660631714773,1,0.00266671180725098,TRUE,0.491253055265389,0.0548425918994262,0.0552717586731702,"Community","Interaction"
"UASB","Ave_P_IS","Biomass",0.676188583296561,0.000664493701910018,1,0.00266671180725098,TRUE,0.68281763775127,0.0342899834811673,0.0345742317051431,"Community","Interaction"
"UASB","Ave_N_IS","Biomass",0.712601220995114,0.00363359934480245,0.904761910438538,0.00686383247375488,TRUE,0.719587248880174,0.0259926952601501,0.0261937112808242,"Community","Interaction"
"UASB","Centrality","Biomass",0.457440085309981,0.00815190934144738,1,0.00266671180725098,TRUE,0.461924626028642,0.0556714234258195,0.0561064057919331,"Community","Interaction"
"UASB","COD","Instability",0.587630190075133,0.0126878404614588,1.00000011920929,0.000836610794067383,TRUE,0.59339105712534,0.040857920477407,0.0412057752874452,"Interaction","Metabolites"
"UASB","dG","Instability",0.576866129351984,0.0223330631785892,0.928571462631226,0.00198173522949219,TRUE,0.582521470301262,0.0375496074581742,0.0378874600666177,"Interaction","Metabolites"
"UASB","Ac","Instability",0.617072703629381,0.000112796468042631,1,0.00266671180725098,TRUE,0.623122212088886,0.0393248077079749,0.0396731631422262,"Interaction","Metabolites"
"UASB","Pr","Instability",0.758225331611534,0.00544582340640898,1,0.00266671180725098,TRUE,0.765658638142218,0.0139121108568857,0.0140302443071619,"Interaction","Metabolites"
"UASB","Bu","Instability",0.669333209999186,9.17965544544597e-06,1,0.00266671180725098,TRUE,0.675895057399504,0.0309125655177594,0.0311568685805999,"Interaction","Metabolites"
"UASB","H2","Instability",0.621281329313309,0.000138352621063431,1,0.00266671180725098,TRUE,0.627372097281667,0.0354486129373848,0.0357665273230235,"Interaction","Metabolites"
"UASB","CH4","Instability",0.441238402955127,0.0246150467954114,0.928571462631226,0.00198173522949219,TRUE,0.445564109530116,0.0635787393214966,0.0641032026319668,"Interaction","Metabolites"
"UASB","pH","Instability",0.623807748846204,0.0351880586275362,1,0.00266671180725098,TRUE,0.629923284716701,0.0477520955080176,0.0481082770019208,"Interaction","Metabolites"
"UASB","PC1","Instability",0.934711987320583,1.02133289925366e-06,1,0.00266671180725098,TRUE,0.943875491136647,0.00771926881702731,0.00798354770734709,"Interaction","Community"
"UASB","PC2","Instability",0.709738468365215,4.28004250263569e-07,1,0.00266671180725098,TRUE,0.716696431086883,0.0496488638431541,0.050072796983023,"Interaction","Community"
"UASB","Div_a","Instability",0.607891576732278,9.90504444431384e-06,1,0.00266671180725098,TRUE,0.613851077475504,0.0396396184737392,0.0399961886354864,"Interaction","Community"
"UASB","Biomass","Instability",0.704477889649676,0.00703119338194647,0.928571462631226,0.00198173522949219,TRUE,0.711384279979218,0.0304099505163058,0.0307327278958872,"Interaction","Community"
"UASB","Instability","Instability",0.98025620207226,3.33066907387547e-16,0.928571462631226,0.00198173522949219,TRUE,0.989866201270151,0.00281772012694771,0.00324400116073622,"Interaction","Interaction"
"UASB","P_P_IS","Instability",0.845175504033552,3.27665478505601e-06,1,0.00266671180725098,TRUE,0.853461231681762,0.0160882028165179,0.0162727619367727,"Interaction","Interaction"
"UASB","P_N_IS","Instability",0.484293356386868,0.000784144834379386,1,0.00266671180725098,TRUE,0.489041154724265,0.0482660425246194,0.0486775957366994,"Interaction","Interaction"
"UASB","Complexity","Instability",0.697462932806006,3.70787332369948e-05,0.904761910438538,0.00686383247375488,TRUE,0.704300551594497,0.0234739957835978,0.023773880986601,"Interaction","Interaction"
"UASB","Ave_P_IS","Instability",0.658750913744466,0.000756609802860519,1,0.00266671180725098,TRUE,0.665209016982488,0.0275572234160409,0.0277606064317958,"Interaction","Interaction"
"UASB","Ave_N_IS","Instability",0.749847078759031,0.000216107966364398,1,0.00266671180725098,TRUE,0.757198248596245,0.0243754440598616,0.0245648021705288,"Interaction","Interaction"
"UASB","Centrality","Instability",0.689003676947684,2.23960580497673e-05,1,0.00266671180725098,TRUE,0.695758364924984,0.0287828579224952,0.0290392525923738,"Interaction","Interaction"
"UASB","COD","P_P_IS",0.501908641151991,0.0145144076546505,1,0.00266671180725098,TRUE,0.506829131967237,0.0359349945091256,0.0362398564264147,"Interaction","Metabolites"
"UASB","dG","P_P_IS",0.544328684578819,0.0189543817552905,1,0.00266671180725098,TRUE,0.549665042778985,0.0326434875696135,0.0329168618618701,"Interaction","Metabolites"
"UASB","Ac","P_P_IS",0.61277972651211,0.00201477539626527,0.904761910438538,0.00686383247375488,TRUE,0.618787148518536,0.0355999458313417,0.0359533855000107,"Interaction","Metabolites"
"UASB","Pr","P_P_IS",0.788794466469103,0.000610218980878208,0.904761910438538,0.00686383247375488,TRUE,0.796527459307143,0.0218264167409737,0.0219886138856344,"Interaction","Metabolites"
"UASB","Bu","P_P_IS",0.612538385970495,0.002180200047321,1,0.00266671180725098,TRUE,0.61854344198076,0.0269891722312615,0.0271986499100419,"Interaction","Metabolites"
"UASB","H2","P_P_IS",0.553285446770925,0.00329639171293938,0.904761910438538,0.00686383247375488,TRUE,0.558709613114818,0.0385762239368613,0.0388391505786622,"Interaction","Metabolites"
"UASB","CH4","P_P_IS",0.350238228085228,0.0298006266526567,0.928571462631226,0.00198173522949219,TRUE,0.353671809106041,0.0494491943273777,0.0498614822292484,"Interaction","Metabolites"
"UASB","pH","P_P_IS",0.57282172794534,0.0098875201611629,0.714285731315613,0.0354981422424316,TRUE,0.578437419368105,0.0344975426003,0.0348125230377785,"Interaction","Metabolites"
"UASB","PC1","P_P_IS",0.947276002666008,6.51147327168644e-08,0.904761910438538,0.00686383247375488,TRUE,0.956562678543761,0.0149719561737599,0.0152439610015309,"Interaction","Community"
"UASB","PC2","P_P_IS",0.713118148769568,0.000834573329783983,0.904761910438538,0.00686383247375488,TRUE,0.720109244386397,0.0265904868425083,0.0268405058118831,"Interaction","Community"
"UASB","Div_a","P_P_IS",0.64531842719865,0.000180614763785614,1,0.00266671180725098,TRUE,0.651644844266609,0.0262510813055857,0.0265718219996085,"Interaction","Community"
"UASB","Biomass","P_P_IS",0.622963747894223,0.00595495670942736,0.904761910438538,0.00686383247375488,TRUE,0.629071009551862,0.0283799018345907,0.0286679235220647,"Interaction","Community"
"UASB","Instability","P_P_IS",0.821521310716657,0.00012646153054896,1,0.00266671180725098,TRUE,0.82957514309267,0.0186340373357832,0.018913342207023,"Interaction","Interaction"
"UASB","P_P_IS","P_P_IS",0.99333008503356,0,1.00000011920929,0.000836610794067383,TRUE,1.00306825481023,0.00411394579014674,0.00447414514901491,"Interaction","Interaction"
"UASB","P_N_IS","P_P_IS",0.578691135314859,1.24403238643822e-05,1,0.00266671180725098,TRUE,0.584364367817184,0.0646209318370785,0.0651611404978489,"Interaction","Interaction"
"UASB","Complexity","P_P_IS",0.849151150796811,1.13718258143436e-08,1,0.00266671180725098,TRUE,0.857475853931353,0.0215351379403397,0.0217212961613612,"Interaction","Interaction"
"UASB","Ave_P_IS","P_P_IS",0.548498957334216,0.00215048303862164,0.809523820877075,0.0162609815597534,TRUE,0.553876199048049,0.0354636177774743,0.0357319095585113,"Interaction","Interaction"
"UASB","Ave_N_IS","P_P_IS",0.768310873185706,0.00126294970448915,0.809523820877075,0.0162609815597534,TRUE,0.775843053915026,0.0317618942367185,0.0319764529663833,"Interaction","Interaction"
"UASB","Centrality","P_P_IS",0.834977271361383,1.01273429864435e-07,1,0.00266671180725098,TRUE,0.843163020037165,0.02179164225327,0.0219437635461871,"Interaction","Interaction"
"UASB","COD","P_N_IS",0.0765786003355975,0.2900292043025,0.975900053977966,0.00389790534973145,FALSE,0.0773293431375762,0.0576903039988712,0.0581610553135772,"Interaction","Metabolites"
"UASB","dG","P_N_IS",0.15771409215777,0.125718639328092,0.975900053977966,0.00389790534973145,FALSE,0.159260251514812,0.0543190347942395,0.0547738588790953,"Interaction","Metabolites"
"UASB","Ac","P_N_IS",0.292928084950857,0.0258055530798618,0.928571462631226,0.00198173522949219,TRUE,0.295799822620526,0.0588244997135474,0.0593188735863566,"Interaction","Metabolites"
"UASB","Pr","P_N_IS",0.346513322661133,0.0119361008064846,0.714285731315613,0.0354981422424316,TRUE,0.349910386353046,0.0674546719470174,0.0680227774963887,"Interaction","Metabolites"
"UASB","Bu","P_N_IS",0.283740541153958,0.0363266960509503,0.714285731315613,0.0354981422424316,TRUE,0.286522208198894,0.0903661222479899,0.0911050047273154,"Interaction","Metabolites"
"UASB","H2","P_N_IS",0.325131646304869,0.00906975785988351,0.904761910438538,0.00686383247375488,TRUE,0.328319093477959,0.106725184291379,0.107632277490742,"Interaction","Metabolites"
"UASB","CH4","P_N_IS",0.170422557294768,0.107294759807577,0.975900053977966,0.00389790534973145,FALSE,0.172093304835506,0.06392182666395,0.0644493442538258,"Interaction","Metabolites"
"UASB","pH","P_N_IS",0.43335024548473,0.0005968177122323,1,0.00266671180725098,TRUE,0.437598620045085,0.0788729200115553,0.0795284407117827,"Interaction","Metabolites"
"UASB","PC1","P_N_IS",0.191816559778509,0.0806731538975399,0.925820052623749,0.00768029689788818,FALSE,0.193697044677985,0.05827161000266,0.0587536739118255,"Interaction","Community"
"UASB","PC2","P_N_IS",0.535763169647877,4.96625884667257e-05,1,0.00266671180725098,TRUE,0.541015555319797,0.0500325399061712,0.0504875717348729,"Interaction","Community"
"UASB","Div_a","P_N_IS",0.219637416763124,0.0536924054521041,1,0.00266671180725098,FALSE,0.22179064506656,0.0538236429607718,0.0542711031719944,"Interaction","Community"
"UASB","Biomass","P_N_IS",0.196354743463684,0.0780873065340548,0.904761910438538,0.00686383247375488,FALSE,0.198279718713214,0.066318456806969,0.0668856988546402,"Interaction","Community"
"UASB","Instability","P_N_IS",0,0.5,1,1,FALSE,0,0.0147981768937551,0.0149185151141764,"Interaction","Interaction"
"UASB","P_P_IS","P_N_IS",0.448737432291923,0.000782324325497963,0.904761910438538,0.00686383247375488,TRUE,0.453136656041054,0.0524585211063389,0.0529045490324298,"Interaction","Interaction"
"UASB","P_N_IS","P_N_IS",0.986987618277753,0,1.00000011920929,0.000836610794067383,TRUE,0.996663609309411,0.00589903271593394,0.00603548469286144,"Interaction","Interaction"
"UASB","Complexity","P_N_IS",0.738388124649296,3.29384983066561e-07,1,0.00266671180725098,TRUE,0.74562695595749,0.0288736330031351,0.0291468654431065,"Interaction","Interaction"
"UASB","Ave_P_IS","P_N_IS",0.47617215597444,0.00447835493929938,1,0.00266671180725098,TRUE,0.480840337647046,0.041011376293708,0.0413312806308413,"Interaction","Interaction"
"UASB","Ave_N_IS","P_N_IS",0.214766363922363,0.0578368540820247,1,0.00266671180725098,FALSE,0.216871838573444,0.054476561064194,0.0549114463842963,"Interaction","Interaction"
"UASB","Centrality","P_N_IS",0.753712706393458,2.02520881287249e-07,1,0.00266671180725098,TRUE,0.761101773138019,0.026915771945282,0.0271715486643466,"Interaction","Interaction"
"UASB","COD","Complexity",0.383382570241081,0.0044581236000335,0.904761910438538,0.00686383247375488,TRUE,0.38714108376511,0.073204205630279,0.0737843950548147,"Interaction","Metabolites"
"UASB","dG","Complexity",0.396555718076215,0.00540788969392747,1,0.00266671180725098,TRUE,0.400443375328039,0.0627047540898821,0.063196684040275,"Interaction","Metabolites"
"UASB","Ac","Complexity",0.496833060701595,0.000588989262504613,1,0.00266671180725098,TRUE,0.501703792766064,0.0997343756992119,0.100532329425183,"Interaction","Metabolites"
"UASB","Pr","Complexity",0.66775793453858,1.49069003074764e-06,1,0.00266671180725098,TRUE,0.674304338633484,0.0379149719679778,0.0383031215169054,"Interaction","Metabolites"
"UASB","Bu","Complexity",0.505994557066455,0.000601954327894005,1,0.00266671180725098,TRUE,0.510955104398129,0.0673800550587222,0.0679161945682713,"Interaction","Metabolites"
"UASB","H2","Complexity",0.534347504975016,0.000310814698451289,1,0.00266671180725098,TRUE,0.539586012095246,0.0506195463820864,0.0509919837582885,"Interaction","Metabolites"
"UASB","CH4","Complexity",0.215353963993284,0.0618311056592705,1.00000011920929,0.000836610794067383,FALSE,0.21746519921614,0.0656921329852762,0.0662309456446715,"Interaction","Metabolites"
"UASB","pH","Complexity",0.659384345597163,7.07914151687472e-06,1,0.00266671180725098,TRUE,0.665848658721523,0.0403054051597979,0.0405906948543436,"Interaction","Metabolites"
"UASB","PC1","Complexity",0.841305259804739,8.17218403392772e-07,1,0.00266671180725098,TRUE,0.849553045286549,0.0193169903417242,0.0195292576928447,"Interaction","Community"
"UASB","PC2","Complexity",0.441635348168998,0.000505451567434867,1,0.00266671180725098,TRUE,0.445964946219683,0.0806679457218103,0.0813279479227462,"Interaction","Community"
"UASB","Div_a","Complexity",0.511463968802053,0.00101572928677951,1,0.00266671180725098,TRUE,0.516478135832619,0.0434952475336241,0.0438395948778463,"Interaction","Community"
"UASB","Biomass","Complexity",0.614387728878833,0.00019562154691144,0.904761910438538,0.00686383247375488,TRUE,0.620410915030819,0.0507915368261516,0.0511997773286055,"Interaction","Community"
"UASB","Instability","Complexity",0.713692024367268,0.000117360966005897,0.809523820877075,0.0162609815597534,TRUE,0.720688746007194,0.0221950468071515,0.0224212842199749,"Interaction","Interaction"
"UASB","P_P_IS","Complexity",0.903921817470454,5.50267464927146e-09,1,0.00266671180725098,TRUE,0.912783468049643,0.0124189326031832,0.0126356115821564,"Interaction","Interaction"
"UASB","P_N_IS","Complexity",0.722423760546308,1.46124346556142e-06,1,0.00266671180725098,TRUE,0.729506084274239,0.0377478357727347,0.0380990974674607,"Interaction","Interaction"
"UASB","Complexity","Complexity",0.989018084569693,0,1.00000011920929,0.000836610794067383,TRUE,0.99871398139679,0.00501055389927743,0.00522183733059178,"Interaction","Interaction"
"UASB","Ave_P_IS","Complexity",0.465093150964077,0.000140134044628426,0.723746836185455,0.0572793483734131,FALSE,0.469652718960955,0.0763186644638102,0.0769611910757172,"Interaction","Interaction"
"UASB","Ave_N_IS","Complexity",0.621100390542637,0.000726041090012064,0.904761910438538,0.00686383247375488,TRUE,0.627189384667139,0.0324678197484075,0.0327849978867613,"Interaction","Interaction"
"UASB","Centrality","Complexity",0.985653181196942,0,1.00000011920929,0.000836610794067383,TRUE,0.995316089996374,0.00586588764399,0.00611840116792262,"Interaction","Interaction"
"UASB","COD","Ave_P_IS",0.519895526371488,0.00168668720051002,1.00000011920929,0.000836610794067383,TRUE,0.524992352671444,0.0551219910891136,0.0555355769537185,"Interaction","Metabolites"
"UASB","dG","Ave_P_IS",0.564427249775514,0.00178036098654866,1.00000011920929,0.000836610794067383,TRUE,0.569960645438958,0.0511617697297463,0.0515480509586949,"Interaction","Metabolites"
"UASB","Ac","Ave_P_IS",0.311659253301059,0.0530214843869228,0.785714328289032,0.00937473773956299,FALSE,0.314714623078783,0.0538996683776727,0.0543268020801466,"Interaction","Metabolites"
"UASB","Pr","Ave_P_IS",0.758720141807841,0.000854690492744448,1,0.00266671180725098,TRUE,0.76615829923932,0.0175117589790412,0.0177205327444051,"Interaction","Metabolites"
"UASB","Bu","Ave_P_IS",0.550042832682326,9.51612694910509e-06,1.00000011920929,0.000836610794067383,TRUE,0.555435209868728,0.130192537675547,0.131253814218067,"Interaction","Metabolites"
"UASB","H2","Ave_P_IS",0.466381341600241,0.00101494093186649,1,0.00266671180725098,TRUE,0.47095353844961,0.0828581723785023,0.0836515730703124,"Interaction","Metabolites"
"UASB","CH4","Ave_P_IS",0.31129705135346,0.0258595287793153,1.00000011920929,0.000836610794067383,TRUE,0.314348870263137,0.0669917612052184,0.067554151885884,"Interaction","Metabolites"
"UASB","pH","Ave_P_IS",0.678999013999456,1.25518856696205e-05,1.00000011920929,0.000836610794067383,TRUE,0.685655620676475,0.0751712805338102,0.0757125155382626,"Interaction","Metabolites"
"UASB","PC1","Ave_P_IS",0.737209358399418,0.0404453470813227,0.142857149243355,0.763890624046326,FALSE,0.744436633603512,0.0187588671527914,0.0189578843399064,"Interaction","Community"
"UASB","PC2","Ave_P_IS",0.701803536757699,0.000194002132370308,0.809523820877075,0.0162609815597534,TRUE,0.708683708911734,0.0342112238545411,0.0345259444285068,"Interaction","Community"
"UASB","Div_a","Ave_P_IS",0.375422948809371,0.0199272422559158,0.809523820877075,0.0162609815597534,TRUE,0.379103429717628,0.0964427328404142,0.0972408956165041,"Interaction","Community"
